estrutura,num_threads,operacao,tempo
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,1185
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,3552
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,1185
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,1185
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1185
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1185
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1185
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,1185
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1185
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,1185
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,5527
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,1184
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,2764
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,790
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,3158
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,789
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,394
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,395
ConcurrentHashMap,3,read,0
ConcurrentHashMap,3,read,395
